,hashtag,user_id,tweet_id,location
200,#covid_19,14736998,1241299913406689281,hanoi
201,#vietnam,703602186023018496,1241299228246204416,hanoi
202,#covid_19,703602186023018496,1241299228246204416,hanoi
203,#vietnam,703602186023018496,1241298975077961730,hanoi
204,#covid_19,703602186023018496,1241298975077961730,hanoi
205,#vietnam,703602186023018496,1241298474185846784,hanoi
206,#covid_19,703602186023018496,1241298474185846784,hanoi
207,#vietnam,703602186023018496,1241298243343925248,hanoi
208,#covid_19,703602186023018496,1241298243343925248,hanoi
209,#covid19,1066240222516498432,1241298172535848962,hanoi
210,#covid_19,2601381283,1241296588703584258,hanoi
211,#covid_19,2601381283,1241296559918088192,hanoi
212,#vietnam,994851958841372673,1241283924367560704,hanoi
213,#covidー19,994851958841372673,1241283924367560704,hanoi
214,#covid_19,1066240222516498432,1241251092832239616,hanoi
215,#lasolidaridadvencealcoronavirus,3138340484,1241240599614775302,hanoi
216,#lasolidaridadvencealcoronavirus,3138340484,1241238160052383747,hanoi
217,#digitaldragshow,1227434905002561538,1241214526919491584,hanoi
218,#covid_19,1227434905002561538,1241214526919491584,hanoi
219,#covid_19,99608783,1241190867173441536,hanoi
220,#vietnamleavesnoonebehind,2913916885,1241190803550031872,hanoi
221,#covid_19,2913916885,1241190803550031872,hanoi
222,#covid19,2913916885,1241190803550031872,hanoi
223,#coronavirusupdate,90061430,1241177303599607808,hanoi
224,#hanoi,90061430,1241177303599607808,hanoi
225,#vietnam,90061430,1241177303599607808,hanoi
226,#covid_19,90061430,1241177303599607808,hanoi
227,#eu,76565392,1241166636817813504,hanoi
228,#us,76565392,1241166636817813504,hanoi
229,#vietnam,76565392,1241166636817813504,hanoi
230,#covid_19,76565392,1241166636817813504,hanoi
231,#stayhome,1336291202,1241157720620711937,hanoi
232,#oculusquest,1336291202,1241157720620711937,hanoi
233,#ハノイ,119679370,1241076806523834368,hanoi
234,#ベトナム,119679370,1241076806523834368,hanoi
235,#新型コロナ,119679370,1241076806523834368,hanoi
236,#covid_19,2189512111,1241069177210728448,hanoi
237,#covid_19,88245254,1241068771759910912,hanoi
238,#realtalk,378624157,1241054559637667846,hanoi
239,#covid_19,243290603,1241038006296903683,hanoi
240,#coronavirus,243290603,1241038006296903683,hanoi
241,#solution,243290603,1241038006296903683,hanoi
242,#covid_19,102428336,1241029191459627010,hanoi
243,#vietnam,1215231966649257984,1241014761594077184,hanoi
244,#covid_19,1215231966649257984,1241014761594077184,hanoi
245,#covid,215051761,1241010411832406017,hanoi
246,#eu,215051761,1241010411832406017,hanoi
247,#vietnamairlines,1234646799979139072,1241000289747881984,hanoi
248,#vietnam,1234646799979139072,1241000289747881984,hanoi
249,#covid_19,1234646799979139072,1241000289747881984,hanoi
250,#traveltovietnam,1234646799979139072,1241000289747881984,hanoi
251,#covid_19,1011251440751337472,1240998759732899842,hanoi
252,#hanoi,1011251440751337472,1240998759732899842,hanoi
253,#vietnam,1011251440751337472,1240998759732899842,hanoi
254,#coronavirus,1069793637028876288,1240984699142430726,hanoi
255,#covid_19,1069793637028876288,1240984699142430726,hanoi
256,#vietnam,1235573935363645447,1240976017658798080,hanoi
257,#covid_19,1235573935363645447,1240976017658798080,hanoi
258,#coronavirus,90061430,1240971719948390400,hanoi
259,#covid_19,90061430,1240971719948390400,hanoi
260,#hanoi,90061430,1240971719948390400,hanoi
261,#vietnamleavesnoonebehind,90061430,1240971719948390400,hanoi
262,#vietnam,90061430,1240971719948390400,hanoi
263,#lovenct,903909656086560769,1240968386529521665,hanoi
264,#chainup,1233336518065811456,1240962601518911488,hanoi
265,#crypto,1233336518065811456,1240962601518911488,hanoi
266,#blockchain,1233336518065811456,1240962601518911488,hanoi
267,#cryptoexchange,1233336518065811456,1240962601518911488,hanoi
268,#technology,1233336518065811456,1240962601518911488,hanoi
269,#fintech,1233336518065811456,1240962601518911488,hanoi
270,#investing,1233336518065811456,1240962601518911488,hanoi
271,#cryptolife,1233336518065811456,1240962601518911488,hanoi
272,#cryptoworld,1233336518065811456,1240962601518911488,hanoi
273,#trade,1233336518065811456,1240962601518911488,hanoi
274,#trading,1233336518065811456,1240962601518911488,hanoi
275,#software,1233336518065811456,1240962601518911488,hanoi
276,#win,102428336,1240954181743030273,hanoi
277,#covid,102428336,1240954181743030273,hanoi
278,#covid_19,1232546712821977089,1240938741402710017,hanoi
279,#vietnam,396271636,1240938611865825280,hanoi
280,#covid,396271636,1240938611865825280,hanoi
281,#covid,2601381283,1240937869591474176,hanoi
282,#covid_19,2601381283,1240937738246819841,hanoi
