id,conversation_id,created_at,date,time,timezone,user_id,username,name,place,tweet,mentions,urls,photos,replies_count,retweets_count,likes_count,hashtags,cashtags,link,retweet,quote_url,video,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest
1247207134132989953,1247207134132989953,1586192327000,2020-04-06,23:58:47,+07,942240917771059200,haolethai,LE THAI HAO,,"Y tế quá tải, nhiều nước cầu viện bác sĩ Cuba giúp chống dịch Covid-19 - VTC News  https://vtc.vn/thoi-su-quoc-te/y-te-qua-tai-nhieu-nuoc-cau-vien-bac-si-cuba-giup-chong-dich-covid-19-ar538409.html …",[],['https://vtc.vn/thoi-su-quoc-te/y-te-qua-tai-nhieu-nuoc-cau-vien-bac-si-cuba-giup-chong-dich-covid-19-ar538409.html'],[],0,0,0,[],[],https://twitter.com/HaoleThai/status/1247207134132989953,False,,0,,,,,,,"[{'user_id': '942240917771059200', 'username': 'HaoleThai'}]",,,,
1247206773913784320,1247206773913784320,1586192241000,2020-04-06,23:57:21,+07,865504518615605249,congnghemang1,Đến Mà Xem TV,,14 chặng đàng Thánh Giá trong đại dịch virus Covid–19  https://www.denmaxemtv.com/2020/04/14-chang-ang-thanh-gia-trong-ai-dich.html …,[],['https://www.denmaxemtv.com/2020/04/14-chang-ang-thanh-gia-trong-ai-dich.html'],[],0,0,0,[],[],https://twitter.com/congnghemang1/status/1247206773913784320,False,,0,,,,,,,"[{'user_id': '865504518615605249', 'username': 'congnghemang1'}]",,,,
1247206601821315085,1247206601821315085,1586192200000,2020-04-06,23:56:40,+07,942240917771059200,haolethai,LE THAI HAO,,Dịch Covid-19: Nhật Bản dự kiến ban bố tình trạng khẩn cấp từ ngày mai - VTC News  https://vtc.vn/thoi-su-quoc-te/dich-covid-19-nhat-ban-du-kien-ban-bo-tinh-trang-khan-cap-tu-ngay-mai-ar538396.html …,[],['https://vtc.vn/thoi-su-quoc-te/dich-covid-19-nhat-ban-du-kien-ban-bo-tinh-trang-khan-cap-tu-ngay-mai-ar538396.html'],[],0,0,0,[],[],https://twitter.com/HaoleThai/status/1247206601821315085,False,,0,,,,,,,"[{'user_id': '942240917771059200', 'username': 'HaoleThai'}]",,,,
1247206348443410449,1247206348443410449,1586192140000,2020-04-06,23:55:40,+07,942240917771059200,haolethai,LE THAI HAO,,Báo chí Indonesia ca ngợi biện pháp chống Covid-19 hiệu quả của Việt Nam - VTC News  https://vtc.vn/thoi-su-quoc-te/bao-chi-indonesia-ca-ngoi-bien-phap-chong-covid-19-hieu-qua-cua-viet-nam-ar538418.html …,[],['https://vtc.vn/thoi-su-quoc-te/bao-chi-indonesia-ca-ngoi-bien-phap-chong-covid-19-hieu-qua-cua-viet-nam-ar538418.html'],[],0,0,0,[],[],https://twitter.com/HaoleThai/status/1247206348443410449,False,,0,,,,,,,"[{'user_id': '942240917771059200', 'username': 'HaoleThai'}]",,,,
1247205601526124551,1247205601526124551,1586191962000,2020-04-06,23:52:42,+07,1228314136548794369,goodstock4,Good Stock,,6 lời khuyên cho các sàn giao dịch BĐS đang phải “gồng mình” chờ qua mùa dịch Covid-19  https://goodstock.vn/6-loi-khuyen-cho-cac-san-giao-dich-bds-dang-phai-gong-minh-cho-qua-mua-dich-covid-19/ … pic.twitter.com/16m8YI7ocj,[],['https://goodstock.vn/6-loi-khuyen-cho-cac-san-giao-dich-bds-dang-phai-gong-minh-cho-qua-mua-dich-covid-19/'],['https://pbs.twimg.com/media/EU724lbWAAgTQWF.jpg'],0,0,0,[],[],https://twitter.com/GoodStock4/status/1247205601526124551,False,,0,,,,,,,"[{'user_id': '1228314136548794369', 'username': 'GoodStock4'}]",,,,
1247205233878499329,1247205233878499329,1586191874000,2020-04-06,23:51:14,+07,609218451,starrey_mashey,Anees Ur Rehman,,"Our doctors are safe in jails without PPEs. Send your ministers to treat #Covid_19 patients at Hospitals. 
جب PPE انکو ھی دینی ھیں علاج کا ٹھیکہ بھی انکا۔ ورزئ پے !

#ProtectOurFrontliners
#ProtectDoctorsOfBalochistan",[],[],[],0,0,2,"['#covid_19', '#protectourfrontliners', '#protectdoctorsofbalochistan']",[],https://twitter.com/Starrey_Mashey/status/1247205233878499329,False,,0,,,,,,,"[{'user_id': '609218451', 'username': 'Starrey_Mashey'}]",,,,
1247204336494612482,1247204336494612482,1586191660000,2020-04-06,23:47:40,+07,1228314136548794369,goodstock4,Good Stock,,Hàng trăm cầu thủ triệu phú tại Anh phản đối kế hoạch giảm lương vì dịch Covid-19  https://goodstock.vn/hang-tram-cau-thu-trieu-phu-tai-anh-phan-doi-ke-hoach-giam-luong-vi-dich-covid-19/ … pic.twitter.com/GYwhflqgw4,[],['https://goodstock.vn/hang-tram-cau-thu-trieu-phu-tai-anh-phan-doi-ke-hoach-giam-luong-vi-dich-covid-19/'],['https://pbs.twimg.com/media/EU71vBHWoAEeDP4.jpg'],0,0,0,[],[],https://twitter.com/GoodStock4/status/1247204336494612482,False,,0,,,,,,,"[{'user_id': '1228314136548794369', 'username': 'GoodStock4'}]",,,,
1247204142591901696,1247204142591901696,1586191614000,2020-04-06,23:46:54,+07,1209785379152265216,bat_tui,Bất động sản của tui,,"6 lời khuyên cho các sàn giao dịch BĐS đang phải ""gồng mình"" chờ qua mùa dịch Covid-19
#giảmđaukinhtế #bđsviệtnam #giaod... https://www.bdscuatui.com/6-loi-khuyen-cho-cac-san-giao-dich-bds-dang-phai-gong-minh-cho-qua-mua-dich-covid-19-32086/?feed_id=17813&_unique_id=5e8b5cfe073bb …",[],['https://www.bdscuatui.com/6-loi-khuyen-cho-cac-san-giao-dich-bds-dang-phai-gong-minh-cho-qua-mua-dich-covid-19-32086/?feed_id=17813&_unique_id=5e8b5cfe073bb'],[],0,0,0,"['#giảmđaukinhtế', '#bđsviệtnam', '#giaod']",[],https://twitter.com/bat_tui/status/1247204142591901696,False,,0,,,,,,,"[{'user_id': '1209785379152265216', 'username': 'bat_tui'}]",,,,
1247203295300595715,1247203295300595715,1586191412000,2020-04-06,23:43:32,+07,198061027,tinquangbinh,Tin Quảng Bình,,Thủ tướng chỉ đạo xử lý nghiêm hành vi vi phạm về phòng chống Covid-19  https://tinquangbinh.com/2020/04/976575/thu-tuong-chi-dao-xu-ly-nghiem-hanh-vi-vi-pham-ve-phong-chong-covid-19/ … pic.twitter.com/unqX5iWGE2,[],['https://tinquangbinh.com/2020/04/976575/thu-tuong-chi-dao-xu-ly-nghiem-hanh-vi-vi-pham-ve-phong-chong-covid-19/'],['https://pbs.twimg.com/media/EU70yZVXsAIRASc.jpg'],0,0,0,[],[],https://twitter.com/TinQuangBinh/status/1247203295300595715,False,,0,,,,,,,"[{'user_id': '198061027', 'username': 'TinQuangBinh'}]",,,,
1247202978571751424,1247202670995111936,1586191336000,2020-04-06,23:42:16,+07,1229014788539174912,justtodo18,Việt Hoàng,,"ATM PHÁT GẠO MIỄN PHÍ
Tại Quận Tân Phú, Thành phố Hồ Chí Minh, Việt Nam, Doanh nghiệp PHGLock đã đưa vào sử dụng một máy phát gạo tự động dành cho người dân có hoàn cảnh khó khăn được tự do đến nhận gạo từ ngày 6/4 đến khi dịch bệnh Covid kết thúc.",[],[],[],0,0,0,[],[],https://twitter.com/justtodo18/status/1247202978571751424,False,,0,,,,,,,"[{'user_id': '1229014788539174912', 'username': 'justtodo18'}]",,,,
